"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00249","","","","10","6","0.67","10","2.6","0.4","6","3","3.67","0.26","1.666666667","1","0.5","0.3","0.111666667","0.067","81.74386921","60","11.55555556","19.25925926","13.33333333","22.22222222","2.977777778","4.962962963","16.31111111","27.18518519","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00250","","","","10","9","1.77","19","5.46","0.92","6","6.38","8.15","0.287368421","2.111111111","1.9","0.708888889","0.638","0.196666667","0.177","78.28220859","90","24.26666667","26.96296296","28.35555556","31.50617284","7.866666667","8.740740741","36.22222222","40.24691358","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00251","","","","10","5","0.12","8","0.92","0.19","6","1.11","1.23","0.115","1.6","0.8","0.222","0.111","0.024","0.012","90.24390244","50","4.088888889","8.177777778","4.933333333","9.866666667","0.533333333","1.066666667","5.466666667","10.93333333","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00252","","","","10","3","0.72","6","0.95","0.08","6","1.03","1.75","0.158333333","2","0.6","0.343333333","0.103","0.24","0.072","58.85714286","30","4.222222222","14.07407407","4.577777778","15.25925926","3.2","10.66666667","7.777777778","25.92592593","1.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00253","","","","10","5","0.28","8","1.32","0.35","6","1.67","1.95","0.165","1.6","0.8","0.334","0.167","0.056","0.028","85.64102564","50","5.866666667","11.73333333","7.422222222","14.84444444","1.244444444","2.488888889","8.666666667","17.33333333","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00254","","","","10","6","0.06","7","1.25","0.68","6","1.93","1.99","0.178571429","1.166666667","0.7","0.321666667","0.193","0.01","0.006","96.98492462","60","5.555555556","9.259259259","8.577777778","14.2962963","0.266666667","0.444444444","8.844444444","14.74074074","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00255","","","","10","7","0.81","9","1.61","0.2","6","1.81","2.62","0.178888889","1.285714286","0.9","0.258571429","0.181","0.115714286","0.081","69.08396947","70","7.155555556","10.22222222","8.044444444","11.49206349","3.6","5.142857143","11.64444444","16.63492063","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00256","","","","10","6","1.47","6","1.37","0.27","6","1.64","3.11","0.228333333","1","0.6","0.273333333","0.164","0.245","0.147","52.73311897","60","6.088888889","10.14814815","7.288888889","12.14814815","6.533333333","10.88888889","13.82222222","23.03703704","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00257","","","","10","6","0.41","4","0.75","0.25","6","1","1.41","0.1875","0.666666667","0.4","0.166666667","0.1","0.068333333","0.041","70.92198582","60","3.333333333","5.555555556","4.444444444","7.407407407","1.822222222","3.037037037","6.266666667","10.44444444","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00258","","","","10","3","0.05","2","0.38","0.3","6","0.68","0.73","0.19","0.666666667","0.2","0.226666667","0.068","0.016666667","0.005","93.15068493","30","1.688888889","5.62962963","3.022222222","10.07407407","0.222222222","0.740740741","3.244444444","10.81481481","3.76"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00259","","","","10","5","0.31","7","2.16","0.65","6","2.81","3.12","0.308571429","1.4","0.7","0.562","0.281","0.062","0.031","90.06410256","50","9.6","19.2","12.48888889","24.97777778","1.377777778","2.755555556","13.86666667","27.73333333","1.38"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00260","","","","10","5","0.25","5","1.21","0.23","6","1.44","1.69","0.242","1","0.5","0.288","0.144","0.05","0.025","85.20710059","50","5.377777778","10.75555556","6.4","12.8","1.111111111","2.222222222","7.511111111","15.02222222","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00261","","","","10","4","0.79","6","1.42","0.66","6","2.08","2.87","0.236666667","1.5","0.6","0.52","0.208","0.1975","0.079","72.4738676","40","6.311111111","15.77777778","9.244444444","23.11111111","3.511111111","8.777777778","12.75555556","31.88888889","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00262","","","","10","3","0.1","3","0.96","0","6","0.96","1.06","0.32","1","0.3","0.32","0.096","0.033333333","0.01","90.56603774","30","4.266666667","14.22222222","4.266666667","14.22222222","0.444444444","1.481481481","4.711111111","15.7037037","1.32"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00263","","","","10","8","6.31","6","1.19","0.39","6","1.58","7.89","0.198333333","0.75","0.6","0.1975","0.158","0.78875","0.631","20.02534854","80","5.288888889","6.611111111","7.022222222","8.777777778","28.04444444","35.05555556","35.06666667","43.83333333","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00264","","","","10","6","0.64","3","0.73","0.39","6","1.12","1.76","0.243333333","0.5","0.3","0.186666667","0.112","0.106666667","0.064","63.63636364","60","3.244444444","5.407407407","4.977777778","8.296296296","2.844444444","4.740740741","7.822222222","13.03703704","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00265","","","","10","10","4.49","11","1.79","0.65","6","2.44","6.93","0.162727273","1.1","1.1","0.244","0.244","0.449","0.449","35.20923521","100","7.955555556","7.955555556","10.84444444","10.84444444","19.95555556","19.95555556","30.8","30.8","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00266","","","","10","2","0.06","4","0.62","0.12","6","0.74","0.8","0.155","2","0.4","0.37","0.074","0.03","0.006","92.5","20","2.755555556","13.77777778","3.288888889","16.44444444","0.266666667","1.333333333","3.555555556","17.77777778","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00267","","","","10","7","0.85","7","0.74","0.41","6","1.15","2","0.105714286","1","0.7","0.164285714","0.115","0.121428571","0.085","57.5","70","3.288888889","4.698412698","5.111111111","7.301587302","3.777777778","5.396825397","8.888888889","12.6984127","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00268","","","","10","3","0","3","0.36","0.14","6","0.5","0.5","0.12","1","0.3","0.166666667","0.05","0","0","100","30","1.6","5.333333333","2.222222222","7.407407407","0","0","2.222222222","7.407407407","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00269","","","","10","1","0.41","1","0.17","0","6","0.17","0.58","0.17","1","0.1","0.17","0.017","0.41","0.041","29.31034483","10","0.755555556","7.555555556","0.755555556","7.555555556","1.822222222","18.22222222","2.577777778","25.77777778","3.96"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00270","","","","10","3","0.27","2","0.31","0.19","6","0.5","0.77","0.155","0.666666667","0.2","0.166666667","0.05","0.09","0.027","64.93506494","30","1.377777778","4.592592593","2.222222222","7.407407407","1.2","4","3.422222222","11.40740741","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00271","","","","10","4","0.1","6","0.72","0.37","6","1.09","1.19","0.12","1.5","0.6","0.2725","0.109","0.025","0.01","91.59663866","40","3.2","8","4.844444444","12.11111111","0.444444444","1.111111111","5.288888889","13.22222222","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00272","","","","10","5","0.09","7","1.22","0.35","6","1.57","1.66","0.174285714","1.4","0.7","0.314","0.157","0.018","0.009","94.57831325","50","5.422222222","10.84444444","6.977777778","13.95555556","0.4","0.8","7.377777778","14.75555556","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00273","","","","10","5","0.12","10","1.62","0.14","6","1.76","1.88","0.162","2","1","0.352","0.176","0.024","0.012","93.61702128","50","7.2","14.4","7.822222222","15.64444444","0.533333333","1.066666667","8.355555556","16.71111111","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00274","","","","10","7","0.39","10","2.53","0.35","6","2.88","3.27","0.253","1.428571429","1","0.411428571","0.288","0.055714286","0.039","88.0733945","70","11.24444444","16.06349206","12.8","18.28571429","1.733333333","2.476190476","14.53333333","20.76190476","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00275","","","","10","4","0.23","4","1.27","0.64","6","1.91","2.14","0.3175","1","0.4","0.4775","0.191","0.0575","0.023","89.25233645","40","5.644444444","14.11111111","8.488888889","21.22222222","1.022222222","2.555555556","9.511111111","23.77777778","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00276","","","","10","6","0.26","14","2.62","0.38","5","3","3.26","0.187142857","2.333333333","1.4","0.5","0.3","0.043333333","0.026","92.02453988","60","11.64444444","19.40740741","13.33333333","22.22222222","1.155555556","1.925925926","14.48888889","24.14814815","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00277","","","","10","5","0","6","0.8","0.18","6","0.98","0.98","0.133333333","1.2","0.6","0.196","0.098","0","0","100","50","3.555555556","7.111111111","4.355555556","8.711111111","0","0","4.355555556","8.711111111","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00278","","","","10","5","0.12","7","1.68","0.29","6","1.97","2.09","0.24","1.4","0.7","0.394","0.197","0.024","0.012","94.25837321","50","7.466666667","14.93333333","8.755555556","17.51111111","0.533333333","1.066666667","9.288888889","18.57777778","3.96"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00279","","","","10","3","0.08","1","0.12","0","6","0.12","0.2","0.12","0.333333333","0.1","0.04","0.012","0.026666667","0.008","60","30","0.533333333","1.777777778","0.533333333","1.777777778","0.355555556","1.185185185","0.888888889","2.962962963",""
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00280","","","","10","5","0.07","4","0.59","0.1","6","0.69","0.76","0.1475","0.8","0.4","0.138","0.069","0.014","0.007","90.78947368","50","2.622222222","5.244444444","3.066666667","6.133333333","0.311111111","0.622222222","3.377777778","6.755555556","0.15"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00281","","","","10","4","2.93","0","0","0.11","9","0.11","3.04","","0","0","0.0275","0.011","0.7325","0.293","3.618421053","40","0","0","0.488888889","1.222222222","13.02222222","32.55555556","13.51111111","33.77777778",""
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00282","","","","10","2","0","0","0","0.1","7","0.1","0.1","","0","0","0.05","0.01","0","0","100","20","0","0","0.444444444","2.222222222","0","0","0.444444444","2.222222222","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00283","","","","10","4","0.37","4","0.6","0","5","0.6","0.97","0.15","1","0.4","0.15","0.06","0.0925","0.037","61.8556701","40","2.666666667","6.666666667","2.666666667","6.666666667","1.644444444","4.111111111","4.311111111","10.77777778","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00284","","","","10","2","1.48","2","1.14","0.15","6","1.29","2.77","0.57","1","0.2","0.645","0.129","0.74","0.148","46.57039711","20","5.066666667","25.33333333","5.733333333","28.66666667","6.577777778","32.88888889","12.31111111","61.55555556","1.32"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00285","","","","10","6","2.81","7","1.41","0.32","6","1.73","4.54","0.201428571","1.166666667","0.7","0.288333333","0.173","0.468333333","0.281","38.10572687","60","6.266666667","10.44444444","7.688888889","12.81481481","12.48888889","20.81481481","20.17777778","33.62962963","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00286","","","","10","3","1.85","5","1.93","0.09","6","2.02","3.87","0.386","1.666666667","0.5","0.673333333","0.202","0.616666667","0.185","52.19638243","30","8.577777778","28.59259259","8.977777778","29.92592593","8.222222222","27.40740741","17.2","57.33333333","0.02"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00287","","","","10","5","0.8","2","0.2","0.19","6","0.39","1.19","0.1","0.4","0.2","0.078","0.039","0.16","0.08","32.77310924","50","0.888888889","1.777777778","1.733333333","3.466666667","3.555555556","7.111111111","5.288888889","10.57777778","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00288","","","","10","5","0.54","7","0.4","0.32","6","0.72","1.26","0.057142857","1.4","0.7","0.144","0.072","0.108","0.054","57.14285714","50","1.777777778","3.555555556","3.2","6.4","2.4","4.8","5.6","11.2","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00289","","","","10","4","1.12","9","2.28","0.12","5","2.4","3.52","0.253333333","2.25","0.9","0.6","0.24","0.28","0.112","68.18181818","40","10.13333333","25.33333333","10.66666667","26.66666667","4.977777778","12.44444444","15.64444444","39.11111111","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00290","","","","10","0","0","0","0","0","","0","0","","","0","","0","","0","","0","0","","0","","0","","0","",""
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00291","","","","10","4","0.66","7","1.5","0.49","6","1.99","2.65","0.214285714","1.75","0.7","0.4975","0.199","0.165","0.066","75.09433962","40","6.666666667","16.66666667","8.844444444","22.11111111","2.933333333","7.333333333","11.77777778","29.44444444","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00292","","","","10","1","0.28","0","0","0","9","0","0.28","","0","0","0","0","0.28","0.028","0","10","0","0","0","0","1.244444444","12.44444444","1.244444444","12.44444444",""
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00293","","","","10","3","0.23","7","1.17","0.11","6","1.28","1.51","0.167142857","2.333333333","0.7","0.426666667","0.128","0.076666667","0.023","84.76821192","30","5.2","17.33333333","5.688888889","18.96296296","1.022222222","3.407407407","6.711111111","22.37037037","1.32"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00294","","","","10","6","0.08","5","0.6","0.28","6","0.88","0.96","0.12","0.833333333","0.5","0.146666667","0.088","0.013333333","0.008","91.66666667","60","2.666666667","4.444444444","3.911111111","6.518518519","0.355555556","0.592592593","4.266666667","7.111111111","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00295","","","","10","4","1.98","14","3.32","0.45","6","3.77","5.75","0.237142857","3.5","1.4","0.9425","0.377","0.495","0.198","65.56521739","40","14.75555556","36.88888889","16.75555556","41.88888889","8.8","22","25.55555556","63.88888889","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00296","","","","10","2","2.05","0","0","0.21","6","0.21","2.26","","0","0","0.105","0.021","1.025","0.205","9.292035398","20","0","0","0.933333333","4.666666667","9.111111111","45.55555556","10.04444444","50.22222222","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00297","","","","10","1","0.08","0","0","0","9","0","0.08","","0","0","0","0","0.08","0.008","0","10","0","0","0","0","0.355555556","3.555555556","0.355555556","3.555555556",""
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00298","","","","10","2","0.09","3","0.7","0","6","0.7","0.79","0.233333333","1.5","0.3","0.35","0.07","0.045","0.009","88.60759494","20","3.111111111","15.55555556","3.111111111","15.55555556","0.4","2","3.511111111","17.55555556","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00299","","","","10","5","1.44","8","1.97","0.54","6","2.51","3.95","0.24625","1.6","0.8","0.502","0.251","0.288","0.144","63.5443038","50","8.755555556","17.51111111","11.15555556","22.31111111","6.4","12.8","17.55555556","35.11111111","12.39"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00300","","","","10","3","3.13","5","0.89","0.37","6","1.26","4.39","0.178","1.666666667","0.5","0.42","0.126","1.043333333","0.313","28.70159453","30","3.955555556","13.18518519","5.6","18.66666667","13.91111111","46.37037037","19.51111111","65.03703704","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00301","","","","10","7","1.94","12","3.76","0.63","5","4.39","6.33","0.313333333","1.714285714","1.2","0.627142857","0.439","0.277142857","0.194","69.35229068","70","16.71111111","23.87301587","19.51111111","27.87301587","8.622222222","12.31746032","28.13333333","40.19047619","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00302","","","","10","5","0.56","10","1.8","0.73","5","2.53","3.09","0.18","2","1","0.506","0.253","0.112","0.056","81.87702265","50","8","16","11.24444444","22.48888889","2.488888889","4.977777778","13.73333333","27.46666667","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00303","","","","10","3","8.92","5","1.58","0.35","6","1.93","10.85","0.316","1.666666667","0.5","0.643333333","0.193","2.973333333","0.892","17.78801843","30","7.022222222","23.40740741","8.577777778","28.59259259","39.64444444","132.1481481","48.22222222","160.7407407","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00304","","","","10","3","0.33","6","1.49","0.09","6","1.58","1.91","0.248333333","2","0.6","0.526666667","0.158","0.11","0.033","82.72251309","30","6.622222222","22.07407407","7.022222222","23.40740741","1.466666667","4.888888889","8.488888889","28.2962963","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00305","","","","10","2","1.69","4","3.42","0.41","6","3.83","5.52","0.855","2","0.4","1.915","0.383","0.845","0.169","69.38405797","20","15.2","76","17.02222222","85.11111111","7.511111111","37.55555556","24.53333333","122.6666667","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00306","","","","10","5","1.58","0","0","0.19","7","0.19","1.77","","0","0","0.038","0.019","0.316","0.158","10.73446328","50","0","0","0.844444444","1.688888889","7.022222222","14.04444444","7.866666667","15.73333333","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00307","","","","10","5","1.07","4","1.13","0.31","6","1.44","2.51","0.2825","0.8","0.4","0.288","0.144","0.214","0.107","57.37051793","50","5.022222222","10.04444444","6.4","12.8","4.755555556","9.511111111","11.15555556","22.31111111","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00308","","","","10","5","2.18","9","2.1","0.69","6","2.79","4.97","0.233333333","1.8","0.9","0.558","0.279","0.436","0.218","56.13682093","50","9.333333333","18.66666667","12.4","24.8","9.688888889","19.37777778","22.08888889","44.17777778","1.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00309","","","","10","3","0.32","3","0.48","0.19","6","0.67","0.99","0.16","1","0.3","0.223333333","0.067","0.106666667","0.032","67.67676768","30","2.133333333","7.111111111","2.977777778","9.925925926","1.422222222","4.740740741","4.4","14.66666667","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00310","","","","10","4","0.44","0","0","0.53","6","0.53","0.97","","0","0","0.1325","0.053","0.11","0.044","54.63917526","40","0","0","2.355555556","5.888888889","1.955555556","4.888888889","4.311111111","10.77777778","1.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00311","","","","10","3","1.91","0","0","0","9","0","1.91","","0","0","0","0","0.636666667","0.191","0","30","0","0","0","0","8.488888889","28.2962963","8.488888889","28.2962963",""
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00312","","","","10","2","0.17","2","0.29","0","6","0.29","0.46","0.145","1","0.2","0.145","0.029","0.085","0.017","63.04347826","20","1.288888889","6.444444444","1.288888889","6.444444444","0.755555556","3.777777778","2.044444444","10.22222222","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00313","","","","10","5","0.62","6","1.11","0.21","6","1.32","1.94","0.185","1.2","0.6","0.264","0.132","0.124","0.062","68.04123711","50","4.933333333","9.866666667","5.866666667","11.73333333","2.755555556","5.511111111","8.622222222","17.24444444","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00314","","","","10","4","0.17","0","0","0.56","7","0.56","0.73","","0","0","0.14","0.056","0.0425","0.017","76.71232877","40","0","0","2.488888889","6.222222222","0.755555556","1.888888889","3.244444444","8.111111111","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00315","","","","10","0","0","0","0","0","","0","0","","","0","","0","","0","","0","0","","0","","0","","0","",""
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00316","","","","10","3","0.83","7","1.3","0.37","5","1.67","2.5","0.185714286","2.333333333","0.7","0.556666667","0.167","0.276666667","0.083","66.8","30","5.777777778","19.25925926","7.422222222","24.74074074","3.688888889","12.2962963","11.11111111","37.03703704","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00317","","","","10","7","0.29","11","2.6","0.3","5","2.9","3.19","0.236363636","1.571428571","1.1","0.414285714","0.29","0.041428571","0.029","90.90909091","70","11.55555556","16.50793651","12.88888889","18.41269841","1.288888889","1.841269841","14.17777778","20.25396825","12.39"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00318","","","","10","5","3.34","12","2.44","1.46","5","3.9","7.24","0.203333333","2.4","1.2","0.78","0.39","0.668","0.334","53.86740331","50","10.84444444","21.68888889","17.33333333","34.66666667","14.84444444","29.68888889","32.17777778","64.35555556","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00319","","","","10","4","4.78","10","5.37","0.64","6","6.01","10.79","0.537","2.5","1","1.5025","0.601","1.195","0.478","55.69972196","40","23.86666667","59.66666667","26.71111111","66.77777778","21.24444444","53.11111111","47.95555556","119.8888889","0.15"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00320","","","","10","7","1.14","10","2.19","0.82","5","3.01","4.15","0.219","1.428571429","1","0.43","0.301","0.162857143","0.114","72.53012048","70","9.733333333","13.9047619","13.37777778","19.11111111","5.066666667","7.238095238","18.44444444","26.34920635","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00321","","","","10","3","1.39","10","2.51","0.42","6","2.93","4.32","0.251","3.333333333","1","0.976666667","0.293","0.463333333","0.139","67.82407407","30","11.15555556","37.18518519","13.02222222","43.40740741","6.177777778","20.59259259","19.2","64","1.38"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00322","","","","10","9","7.75","10","1.92","1.08","6","3","10.75","0.192","1.111111111","1","0.333333333","0.3","0.861111111","0.775","27.90697674","90","8.533333333","9.481481481","13.33333333","14.81481481","34.44444444","38.27160494","47.77777778","53.08641975","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00323","","","","10","5","2.58","3","0.53","0.15","6","0.68","3.26","0.176666667","0.6","0.3","0.136","0.068","0.516","0.258","20.85889571","50","2.355555556","4.711111111","3.022222222","6.044444444","11.46666667","22.93333333","14.48888889","28.97777778","1.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00324","","","","10","5","1.96","2","0.53","0.37","6","0.9","2.86","0.265","0.4","0.2","0.18","0.09","0.392","0.196","31.46853147","50","2.355555556","4.711111111","4","8","8.711111111","17.42222222","12.71111111","25.42222222","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00325","","","","10","7","6.19","18","3.5","0.68","6","4.18","10.37","0.194444444","2.571428571","1.8","0.597142857","0.418","0.884285714","0.619","40.30858245","70","15.55555556","22.22222222","18.57777778","26.53968254","27.51111111","39.3015873","46.08888889","65.84126984","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00326","","","","10","5","3.76","8","2.95","0.47","6","3.42","7.18","0.36875","1.6","0.8","0.684","0.342","0.752","0.376","47.63231198","50","13.11111111","26.22222222","15.2","30.4","16.71111111","33.42222222","31.91111111","63.82222222","1.74"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00327","","","","10","5","2.56","5","2.38","0.18","6","2.56","5.12","0.476","1","0.5","0.512","0.256","0.512","0.256","50","50","10.57777778","21.15555556","11.37777778","22.75555556","11.37777778","22.75555556","22.75555556","45.51111111","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00328","","","","10","7","9.86","7","1.07","0.47","5","1.54","11.4","0.152857143","1","0.7","0.22","0.154","1.408571429","0.986","13.50877193","70","4.755555556","6.793650794","6.844444444","9.777777778","43.82222222","62.6031746","50.66666667","72.38095238","0.15"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00329","","","","10","0","0","0","0","0","","0","0","","","0","","0","","0","","0","0","","0","","0","","0","",""
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00330","","","","10","5","0.06","0","0","0.55","6","0.55","0.61","","0","0","0.11","0.055","0.012","0.006","90.16393443","50","0","0","2.444444444","4.888888889","0.266666667","0.533333333","2.711111111","5.422222222","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00331","","","","10","6","1.75","7","0.93","0.24","5","1.17","2.92","0.132857143","1.166666667","0.7","0.195","0.117","0.291666667","0.175","40.06849315","60","4.133333333","6.888888889","5.2","8.666666667","7.777777778","12.96296296","12.97777778","21.62962963","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00332","","","","10","5","1.97","7","1.53","0","6","1.53","3.5","0.218571429","1.4","0.7","0.306","0.153","0.394","0.197","43.71428571","50","6.8","13.6","6.8","13.6","8.755555556","17.51111111","15.55555556","31.11111111","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00333","","","","10","2","1.76","5","1.29","0","6","1.29","3.05","0.258","2.5","0.5","0.645","0.129","0.88","0.176","42.29508197","20","5.733333333","28.66666667","5.733333333","28.66666667","7.822222222","39.11111111","13.55555556","67.77777778","0.12"
