LABEL	NAME	UNIQUENAME	GENOTYPE	SYNONYM1	SYNONYM2	PLOIDY	INSTITUTE	GERMPLASM_GROUP	CURATOR	PROJECT_NAME	CATEGORY	PROJECT_TYPE	YEAR	PROJECT_DESCRIPTION	LOCATION	LOCATION_CODE
1294	Tek_Santom					6	Ghana-CIP		bdeboeck							
1295	Tengerere	PAL133	 PU2014_A08			6	Uganda-CIP		bdeboeck							
1296	Tiebele-2					6	Ghana-CIP		bdeboeck							
1297	Tio_Joe	MUSG0616_18				6	Ghana-CIP		bdeboeck							
1298	TIS_2534					6	Ghana-CIP		bdeboeck							
1299	TIS_3290					6	Ghana-CIP		bdeboeck							
1300	TIS_9101	PU2014_B52				6	Uganda-CIP		bdeboeck							
1301	TIS_9265	PU2014_B77				6	Uganda-CIP		bdeboeck							
1302	TIS_9265/10					6	Ghana-CIP		bdeboeck							
1303	Tororo3	PU2014_A23				6	Uganda-CIP		bdeboeck							
1304	Travis					6	Ghana-CIP		bdeboeck							
1305	TU_112					6	Ghana-CIP		bdeboeck							
1306	Tuatubaina					6	Ghana-CIP		bdeboeck							
1307	Tucumana_Mantecosa					6	Ghana-CIP		bdeboeck							
1308	TU-Mix					6	Ghana-CIP		bdeboeck							
1309	TU-Orange					6	Ghana-CIP		bdeboeck							
1310	TU-Purple	SARI-Diedi				6	Ghana-CIP		bdeboeck							
1311	U199062.106-5					6	Mozambique-CIP		bdeboeck							
1312	U199062.1-335					6	Mozambique-CIP		bdeboeck							
1313	U199062.1-336					6	Mozambique-CIP		bdeboeck							
1314	U1998-12-306-3					6	Mozambique-CIP		bdeboeck							
1315	U1998-2-3XResi					6	Mozambique-CIP		bdeboeck							
1316	U1998-2-3XResisto-110					6	Mozambique-CIP		bdeboeck							
1317	U97A04-28-07-07					6	Mozambique-CIP		bdeboeck							
1318	Ubeuregaard-07-05					6	Mozambique-CIP		bdeboeck							
1319	Ubeuregard-U07-12					6	Mozambique-CIP		bdeboeck							
1320	Uchingova06-1					6	Mozambique-CIP		bdeboeck							
1321	UCOL1806-4					6	Mozambique-CIP		bdeboeck							
1322	Ucordner-07-01					6	Mozambique-CIP		bdeboeck							
1323	Uejumula-U07-13					6	Mozambique-CIP		bdeboeck							
1324	Uejumula-U07-21					6	Mozambique-CIP		bdeboeck							
1325	Uejumula-U07-32					6	Mozambique-CIP		bdeboeck							
1326	Uejumula-U07-37					6	Mozambique-CIP		bdeboeck							
1327	Uejumula-U07-39					6	Mozambique-CIP		bdeboeck							
1328	Uejumula-U07-52					6	Mozambique-CIP		bdeboeck							
1329	Uejumula-U07-93					6	Mozambique-CIP		bdeboeck							
1330	Ujewel-U07-01					6	Mozambique-CIP		bdeboeck							
1331	Ujewel-U07-09					6	Mozambique-CIP		bdeboeck							
1332	Ujewel-U07-17					6	Mozambique-CIP		bdeboeck							
1333	Ujewel-U07-19					6	Mozambique-CIP		bdeboeck							
1334	Ujewel-U07-57					6	Mozambique-CIP		bdeboeck							
1335	Ujewel-U07-58					6	Mozambique-CIP		bdeboeck							
1336	Ujewel-U07-66					6	Mozambique-CIP		bdeboeck							
1337	UJONATHAN06-11					6	Mozambique-CIP		bdeboeck							
1338	UJONATHAN06-23					6	Mozambique-CIP		bdeboeck							
1339	Ukerewe	PU2014_A41				6	Uganda-CIP		bdeboeck							
1340	ULO32306-04					6	Mozambique-CIP		bdeboeck							
1341	UMafutha06-3					6	Mozambique-CIP		bdeboeck							
1342	UMGCL0106-4					6	Mozambique-CIP		bdeboeck							
1343	UNASPOT06-02					6	Mozambique-CIP		bdeboeck							
1344	UNASPOT06-2					6	Mozambique-CIP		bdeboeck							
1345	UNC98076-13-07-01					6	Mozambique-CIP		bdeboeck							
1346	Unguija-18					6	Mozambique-CIP		bdeboeck							
1347	UNhacoongo1-06-4					6	Mozambique-CIP		bdeboeck							
1348	UNWAMAZ06-01					6	Mozambique-CIP		bdeboeck							
1349	UW11906-111					6	Mozambique-CIP		bdeboeck							
1350	UW11906-182					6	Mozambique-CIP		bdeboeck							
1351	UW11906-198					6	Mozambique-CIP		bdeboeck							
1352	UW11906-204					6	Mozambique-CIP		bdeboeck							
1353	UW11906-207					6	Mozambique-CIP		bdeboeck							
1354	UW11906-270					6	Mozambique-CIP		bdeboeck							
1355	UW11906-271					6	Mozambique-CIP		bdeboeck							
1356	UW11906-277					6	Mozambique-CIP		bdeboeck							
1357	UW11906-282					6	Mozambique-CIP		bdeboeck							
1358	UW11906-290					6	Mozambique-CIP		bdeboeck							
1359	UW11906-296					6	Mozambique-CIP		bdeboeck							
1360	UW11906-297					6	Mozambique-CIP		bdeboeck							
1361	UW11906-302					6	Mozambique-CIP		bdeboeck							
1362	UW11906-318					6	Mozambique-CIP		bdeboeck							
1363	UW11906-32					6	Mozambique-CIP		bdeboeck							
1364	UW11906-322					6	Mozambique-CIP		bdeboeck							
1365	UW11906-39					6	Mozambique-CIP		bdeboeck							
1366	UW11906-79					6	Ghana-CIP		bdeboeck							
1367	UW11906-80					6	Mozambique-CIP		bdeboeck							
1368	UW11907-01					6	Mozambique-CIP		bdeboeck							
1369	UW11907-10					6	Mozambique-CIP		bdeboeck							
1370	UW250-06-07-03					6	Mozambique-CIP		bdeboeck							
1371	UW250-31A-07-01					6	Mozambique-CIP		bdeboeck							
1372	UW250A-47-07-03					6	Mozambique-CIP		bdeboeck							
1373	UXiphone06-1					6	Mozambique-CIP		bdeboeck							
1374	Victoria					6	Mozambique-CIP		bdeboeck							
1375	Violeta					6	Mozambique-CIP		bdeboeck							
1376	Voggu_Orange					6	Ghana-CIP		bdeboeck							
1377	VSP3					6	Ghana-CIP		bdeboeck							
1378	VSP4					6	Ghana-CIP		bdeboeck							
1379	W119					6	Ghana-CIP		bdeboeck							
1380	W119-12					6	Mozambique-CIP		bdeboeck							
1381	W119-15					6	Mozambique-CIP		bdeboeck							
1382	W151					6	Mozambique-CIP		bdeboeck							
1383	W208					6	Ghana-CIP		bdeboeck							
1384	W222					6	Ghana-CIP		bdeboeck							
1385	W250-1					6	Mozambique-CIP		bdeboeck							
1386	W250-2					6	Mozambique-CIP		bdeboeck							
1387	W250-25-5					6	Mozambique-CIP		bdeboeck							
1388	W250-3					6	Mozambique-CIP		bdeboeck							
1389	W250A-23-1					6	Mozambique-CIP		bdeboeck							
1390	W250A-31-1					6	Mozambique-CIP		bdeboeck							
1391	W250A-31-2					6	Mozambique-CIP		bdeboeck							
1392	Wagabolige	PU2014_B41	 PU2017_MDPB4			6	Uganda-CIP		bdeboeck							
1393	Waljoji					6	Ghana-CIP		bdeboeck							
1394	Woksaken					6	Ghana-CIP		bdeboeck							
1395	WT_237	PU2014_B63				6	Uganda-CIP		bdeboeck							
1396	Xiadlaxakau					6	Mozambique-CIP		bdeboeck							
1397	Xiphone					6	Mozambique-CIP		bdeboeck							
1398	XiphonexResisto-12					6	Mozambique-CIP		bdeboeck							
1399	XiphoneXResisto-13					6	Mozambique-CIP		bdeboeck							
1400	XiphoneXResisto-17					6	Mozambique-CIP		bdeboeck							
1401	XiphoneXResisto-24					6	Mozambique-CIP		bdeboeck							
1402	XiphonexResisto-3					6	Mozambique-CIP		bdeboeck							
1403	XiphoneXResisto-40					6	Mozambique-CIP		bdeboeck							
1404	XiphoneXResisto-43					6	Mozambique-CIP		bdeboeck							
1405	XiphoneXResisto-48					6	Mozambique-CIP		bdeboeck							
1406	XiphoneXResisto-52					6	Mozambique-CIP		bdeboeck							
1407	Xitsekele					6	Mozambique-CIP		bdeboeck							
1408	Xushu18	PU2014_B66				6	Uganda-CIP		bdeboeck							
1409	Yanshu_1	PU2014_B67				6	Uganda-CIP		bdeboeck							
1410	Yarada					6	Peru-CIP		bdeboeck							
1411	Yurimaguas					6	Peru-CIP		bdeboeck							
1412	Zambezi	PU2014_B68				6	Uganda-CIP		bdeboeck							
1413	Zapallo					6	Peru-CIP		bdeboeck							
1414	Zondeni	Kampalendo	 Kantedza	 Nyamatanga	 Kalonga	6	Ghana-CIP		bdeboeck							
